10.7475s	CWnd: 70032 KB
10.7484s	CWnd: 70036 KB
10.7494s	CWnd: 70040 KB
10.7503s	CWnd: 70044 KB
10.7513s	CWnd: 70048 KB
10.7522s	CWnd: 70052 KB
10.7532s	CWnd: 70056 KB
10.7541s	CWnd: 70060 KB
10.755s	CWnd: 70064 KB
10.756s	CWnd: 70068 KB
10.7569s	CWnd: 70072 KB
10.7579s	CWnd: 70076 KB
10.7588s	CWnd: 70080 KB
10.7598s	CWnd: 70084 KB
10.7607s	CWnd: 70088 KB
10.7617s	CWnd: 70092 KB
10.7626s	CWnd: 70096 KB
10.7635s	CWnd: 70100 KB
10.7645s	CWnd: 70104 KB
10.7654s	CWnd: 70108 KB
10.7664s	CWnd: 70112 KB
10.7673s	CWnd: 70116 KB
10.7683s	CWnd: 70120 KB
10.7692s	CWnd: 70124 KB
10.7701s	CWnd: 70128 KB
10.7711s	CWnd: 70132 KB
10.772s	CWnd: 70136 KB
10.773s	CWnd: 70140 KB
10.7739s	CWnd: 70144 KB
10.7749s	CWnd: 70148 KB
10.7758s	CWnd: 70152 KB
10.7768s	CWnd: 70156 KB
10.7777s	CWnd: 70160 KB
10.7786s	CWnd: 70164 KB
10.7796s	CWnd: 70168 KB
10.7805s	CWnd: 70172 KB
10.7815s	CWnd: 70176 KB
10.7824s	CWnd: 70180 KB
10.7834s	CWnd: 70184 KB
10.7843s	CWnd: 70188 KB
10.7853s	CWnd: 70192 KB
10.7862s	CWnd: 70196 KB
10.7871s	CWnd: 70200 KB
10.7881s	CWnd: 70204 KB
10.789s	CWnd: 70208 KB
10.79s	CWnd: 70212 KB
10.7909s	CWnd: 70216 KB
10.7919s	CWnd: 70220 KB
10.7928s	CWnd: 70224 KB
10.7937s	CWnd: 70228 KB
10.7947s	CWnd: 70232 KB
10.7956s	CWnd: 70236 KB
10.7966s	CWnd: 70240 KB
10.7975s	CWnd: 70244 KB
10.7985s	CWnd: 70248 KB
10.7994s	CWnd: 70252 KB
10.8004s	CWnd: 70256 KB
10.8013s	CWnd: 70260 KB
10.8022s	CWnd: 70264 KB
10.8032s	CWnd: 70268 KB
10.8041s	CWnd: 70272 KB
10.8051s	CWnd: 70276 KB
10.806s	CWnd: 70280 KB
10.807s	CWnd: 70284 KB
10.8079s	CWnd: 70288 KB
10.8089s	CWnd: 70292 KB
10.8098s	CWnd: 70296 KB
10.8107s	CWnd: 70300 KB
10.8117s	CWnd: 70304 KB
10.8126s	CWnd: 70308 KB
10.8136s	CWnd: 70312 KB
10.8145s	CWnd: 70316 KB
10.8155s	CWnd: 70320 KB
10.8164s	CWnd: 70324 KB
10.8173s	CWnd: 70328 KB
10.8183s	CWnd: 70332 KB
10.8192s	CWnd: 70336 KB
10.8202s	CWnd: 70340 KB
10.8211s	CWnd: 70344 KB
10.8221s	CWnd: 70348 KB
10.823s	CWnd: 70352 KB
10.824s	CWnd: 70356 KB
10.8249s	CWnd: 70360 KB
10.8258s	CWnd: 70364 KB
10.8268s	CWnd: 70368 KB
10.8277s	CWnd: 70372 KB
10.8287s	CWnd: 70376 KB
10.8296s	CWnd: 70380 KB
10.8306s	CWnd: 70384 KB
10.8315s	CWnd: 70388 KB
10.8325s	CWnd: 70392 KB
10.8334s	CWnd: 70396 KB
10.8343s	CWnd: 70400 KB
10.8353s	CWnd: 70404 KB
10.8362s	CWnd: 70408 KB
10.8372s	CWnd: 70412 KB
10.8381s	CWnd: 70416 KB
10.8391s	CWnd: 70420 KB
10.84s	CWnd: 70424 KB
10.8409s	CWnd: 70428 KB
10.8419s	CWnd: 70432 KB
10.8428s	CWnd: 70436 KB
10.8438s	CWnd: 70440 KB
10.8447s	CWnd: 70444 KB
10.8457s	CWnd: 70448 KB
10.8466s	CWnd: 70452 KB
10.8476s	CWnd: 70456 KB
10.8485s	CWnd: 70460 KB
10.8494s	CWnd: 70464 KB
10.8504s	CWnd: 70468 KB
10.8513s	CWnd: 70472 KB
10.8523s	CWnd: 70476 KB
10.8532s	CWnd: 70480 KB
10.8542s	CWnd: 70484 KB
10.8551s	CWnd: 70488 KB
10.8561s	CWnd: 70492 KB
10.857s	CWnd: 70496 KB
10.8579s	CWnd: 70500 KB
10.8589s	CWnd: 70504 KB
10.8598s	CWnd: 70508 KB
10.8608s	CWnd: 70512 KB
10.8617s	CWnd: 70516 KB
10.8627s	CWnd: 70520 KB
10.8636s	CWnd: 70524 KB
10.8645s	CWnd: 70528 KB
10.8655s	CWnd: 70532 KB
10.8664s	CWnd: 70536 KB
10.8674s	CWnd: 70540 KB
10.8683s	CWnd: 70544 KB
10.8693s	CWnd: 70548 KB
10.8702s	CWnd: 70552 KB
10.8712s	CWnd: 70556 KB
10.8721s	CWnd: 70560 KB
10.873s	CWnd: 70564 KB
10.874s	CWnd: 70568 KB
10.8749s	CWnd: 70572 KB
10.8759s	CWnd: 70576 KB
10.8768s	CWnd: 70580 KB
10.8778s	CWnd: 70584 KB
10.8787s	CWnd: 70588 KB
10.8797s	CWnd: 70592 KB
10.8806s	CWnd: 70596 KB
10.8815s	CWnd: 70600 KB
10.8825s	CWnd: 70604 KB
10.8834s	CWnd: 70608 KB
10.8844s	CWnd: 70612 KB
10.8853s	CWnd: 70616 KB
10.8863s	CWnd: 70620 KB
10.8872s	CWnd: 70624 KB
10.8881s	CWnd: 70628 KB
10.8891s	CWnd: 70632 KB
10.89s	CWnd: 70636 KB
10.891s	CWnd: 70640 KB
10.8919s	CWnd: 70644 KB
10.8929s	CWnd: 70648 KB
10.8938s	CWnd: 70652 KB
10.8948s	CWnd: 70656 KB
10.8957s	CWnd: 70660 KB
10.8966s	CWnd: 70664 KB
10.8976s	CWnd: 70668 KB
10.8985s	CWnd: 70672 KB
10.8995s	CWnd: 70676 KB
10.9004s	CWnd: 70680 KB
10.9014s	CWnd: 70684 KB
10.9023s	CWnd: 70688 KB
10.9033s	CWnd: 70692 KB
10.9042s	CWnd: 70696 KB
10.9051s	CWnd: 70700 KB
10.9061s	CWnd: 70704 KB
10.907s	CWnd: 70708 KB
10.908s	CWnd: 70712 KB
10.9089s	CWnd: 70716 KB
10.9099s	CWnd: 70720 KB
10.9108s	CWnd: 70724 KB
10.9117s	CWnd: 70728 KB
10.9127s	CWnd: 70732 KB
10.9136s	CWnd: 70736 KB
10.9146s	CWnd: 70740 KB
10.9155s	CWnd: 70744 KB
10.9165s	CWnd: 70748 KB
10.9174s	CWnd: 70752 KB
10.9184s	CWnd: 70756 KB
10.9193s	CWnd: 70760 KB
10.9202s	CWnd: 70764 KB
10.9212s	CWnd: 70768 KB
10.9221s	CWnd: 70772 KB
10.9231s	CWnd: 70776 KB
10.924s	CWnd: 70780 KB
10.925s	CWnd: 70784 KB
10.9259s	CWnd: 70788 KB
10.9269s	CWnd: 70792 KB
10.9278s	CWnd: 70796 KB
10.9287s	CWnd: 70800 KB
10.9297s	CWnd: 70804 KB
10.9306s	CWnd: 70808 KB
10.9316s	CWnd: 70812 KB
10.9325s	CWnd: 70816 KB
10.9335s	CWnd: 70820 KB
10.9344s	CWnd: 70824 KB
10.9353s	CWnd: 70828 KB
10.9363s	CWnd: 70832 KB
10.9372s	CWnd: 70836 KB
10.9382s	CWnd: 70840 KB
10.9391s	CWnd: 70844 KB
10.9401s	CWnd: 70848 KB
10.941s	CWnd: 70852 KB
10.942s	CWnd: 70856 KB
10.9429s	CWnd: 70860 KB
10.9438s	CWnd: 70864 KB
10.9448s	CWnd: 70868 KB
10.9457s	CWnd: 70872 KB
10.9467s	CWnd: 70876 KB
10.9476s	CWnd: 70880 KB
10.9486s	CWnd: 70884 KB
10.9495s	CWnd: 70888 KB
10.9505s	CWnd: 70892 KB
10.9514s	CWnd: 70896 KB
10.9533s	CWnd: 70216 KB
10.984s	CWnd: 69948 KB
10.9844s	CWnd: 69680 KB
10.9849s	CWnd: 69412 KB
10.9854s	CWnd: 69144 KB
10.9859s	CWnd: 68876 KB
10.9863s	CWnd: 68608 KB
10.9868s	CWnd: 68340 KB
10.9873s	CWnd: 68072 KB
10.9878s	CWnd: 67804 KB
10.9882s	CWnd: 67536 KB
10.9887s	CWnd: 67268 KB
10.9892s	CWnd: 67000 KB
10.9896s	CWnd: 66732 KB
10.9901s	CWnd: 66464 KB
10.9906s	CWnd: 66196 KB
10.9911s	CWnd: 65928 KB
10.9915s	CWnd: 65660 KB
10.992s	CWnd: 65392 KB
10.9925s	CWnd: 65124 KB
10.9929s	CWnd: 64856 KB
10.9934s	CWnd: 64588 KB
10.9939s	CWnd: 64320 KB
10.9944s	CWnd: 64052 KB
10.9948s	CWnd: 63784 KB
10.9953s	CWnd: 63516 KB
10.9958s	CWnd: 63248 KB
10.9962s	CWnd: 62980 KB
10.9967s	CWnd: 62712 KB
10.9972s	CWnd: 62444 KB
10.9977s	CWnd: 62176 KB
10.9981s	CWnd: 61908 KB
10.9986s	CWnd: 61640 KB
10.9991s	CWnd: 61372 KB
10.9996s	CWnd: 61104 KB
11s	CWnd: 60836 KB
11.0005s	CWnd: 60568 KB
11.001s	CWnd: 60300 KB
11.0014s	CWnd: 60032 KB
11.0019s	CWnd: 59764 KB
11.0024s	CWnd: 59496 KB
11.0029s	CWnd: 59228 KB
11.0033s	CWnd: 58960 KB
11.0038s	CWnd: 58692 KB
11.0043s	CWnd: 58424 KB
11.0047s	CWnd: 58156 KB
11.0052s	CWnd: 57888 KB
11.0057s	CWnd: 57620 KB
11.0062s	CWnd: 57352 KB
11.0066s	CWnd: 57084 KB
11.0071s	CWnd: 56816 KB
11.0076s	CWnd: 56548 KB
11.008s	CWnd: 56280 KB
11.0085s	CWnd: 56012 KB
11.009s	CWnd: 55744 KB
11.0095s	CWnd: 55476 KB
11.0099s	CWnd: 55208 KB
11.0104s	CWnd: 54940 KB
11.0109s	CWnd: 54672 KB
11.0114s	CWnd: 54404 KB
11.0118s	CWnd: 54136 KB
11.0123s	CWnd: 53868 KB
11.0128s	CWnd: 53600 KB
11.0132s	CWnd: 53332 KB
11.0137s	CWnd: 53064 KB
11.0142s	CWnd: 52796 KB
11.0147s	CWnd: 52528 KB
11.0151s	CWnd: 34840 KB
11.0151s	CWnd: 34848 KB
11.0161s	CWnd: 34856 KB
11.017s	CWnd: 34864 KB
11.0179s	CWnd: 34872 KB
11.0189s	CWnd: 34880 KB
11.0198s	CWnd: 34888 KB
11.0208s	CWnd: 34896 KB
11.0217s	CWnd: 34904 KB
11.0227s	CWnd: 34912 KB
11.0236s	CWnd: 34920 KB
11.0246s	CWnd: 34928 KB
11.0255s	CWnd: 34936 KB
11.0264s	CWnd: 34944 KB
11.0274s	CWnd: 34952 KB
11.0283s	CWnd: 34960 KB
11.0293s	CWnd: 34968 KB
11.0302s	CWnd: 34976 KB
11.0312s	CWnd: 34984 KB
11.0321s	CWnd: 34992 KB
11.0331s	CWnd: 35000 KB
11.034s	CWnd: 35008 KB
11.0349s	CWnd: 35016 KB
11.0359s	CWnd: 35024 KB
11.0368s	CWnd: 35032 KB
11.0378s	CWnd: 35040 KB
11.0387s	CWnd: 35048 KB
11.0397s	CWnd: 35056 KB
11.0406s	CWnd: 35064 KB
11.0415s	CWnd: 35072 KB
11.0425s	CWnd: 35080 KB
11.0434s	CWnd: 35088 KB
11.0444s	CWnd: 35096 KB
11.0453s	CWnd: 35104 KB
11.0463s	CWnd: 35112 KB
11.0472s	CWnd: 35120 KB
11.0482s	CWnd: 35128 KB
11.0491s	CWnd: 35136 KB
11.05s	CWnd: 35144 KB
11.051s	CWnd: 35152 KB
11.0519s	CWnd: 35160 KB
11.0529s	CWnd: 35168 KB
11.0538s	CWnd: 35176 KB
11.0548s	CWnd: 35184 KB
11.0557s	CWnd: 35192 KB
11.0567s	CWnd: 35200 KB
11.0576s	CWnd: 35208 KB
11.0585s	CWnd: 35216 KB
11.0595s	CWnd: 35224 KB
11.0604s	CWnd: 35232 KB
11.0614s	CWnd: 35240 KB
11.0623s	CWnd: 35248 KB
11.0633s	CWnd: 35256 KB
11.0642s	CWnd: 35264 KB
11.0651s	CWnd: 35272 KB
11.0661s	CWnd: 35280 KB
11.067s	CWnd: 35288 KB
11.068s	CWnd: 35296 KB
11.0689s	CWnd: 35304 KB
11.0699s	CWnd: 35312 KB
11.0708s	CWnd: 35320 KB
11.0718s	CWnd: 35328 KB
11.0727s	CWnd: 35336 KB
11.0736s	CWnd: 35344 KB
11.0746s	CWnd: 35352 KB
11.0755s	CWnd: 35360 KB
11.0765s	CWnd: 35368 KB
11.0774s	CWnd: 35376 KB
11.0784s	CWnd: 35384 KB
11.0793s	CWnd: 35392 KB
11.0803s	CWnd: 35400 KB
11.0812s	CWnd: 35408 KB
11.0821s	CWnd: 35416 KB
11.0831s	CWnd: 35424 KB
11.084s	CWnd: 35432 KB
11.085s	CWnd: 35440 KB
11.0859s	CWnd: 35448 KB
11.0869s	CWnd: 35456 KB
11.0878s	CWnd: 35464 KB
11.0887s	CWnd: 35472 KB
11.0897s	CWnd: 35480 KB
11.0906s	CWnd: 35488 KB
11.0916s	CWnd: 35496 KB
11.0925s	CWnd: 35504 KB
11.0935s	CWnd: 35512 KB
11.0944s	CWnd: 35520 KB
11.0954s	CWnd: 35528 KB
11.0963s	CWnd: 35536 KB
11.0972s	CWnd: 35544 KB
11.0982s	CWnd: 35552 KB
11.0991s	CWnd: 35560 KB
11.1001s	CWnd: 35568 KB
11.101s	CWnd: 35576 KB
11.102s	CWnd: 35584 KB
11.1029s	CWnd: 35592 KB
11.1039s	CWnd: 35600 KB
11.1048s	CWnd: 35608 KB
11.1057s	CWnd: 35616 KB
11.1067s	CWnd: 35624 KB
11.1076s	CWnd: 35632 KB
11.1086s	CWnd: 35640 KB
11.1095s	CWnd: 35648 KB
11.1105s	CWnd: 35656 KB
11.1114s	CWnd: 35664 KB
11.1123s	CWnd: 35672 KB
11.1133s	CWnd: 35680 KB
11.1142s	CWnd: 35688 KB
11.1152s	CWnd: 35696 KB
11.1161s	CWnd: 35704 KB
11.1171s	CWnd: 35712 KB
11.118s	CWnd: 35720 KB
11.119s	CWnd: 35728 KB
11.1199s	CWnd: 35736 KB
11.1208s	CWnd: 35744 KB
11.1218s	CWnd: 35752 KB
11.1227s	CWnd: 35760 KB
11.1237s	CWnd: 35768 KB
11.1246s	CWnd: 35776 KB
11.1256s	CWnd: 35784 KB
11.1265s	CWnd: 35792 KB
11.1275s	CWnd: 35800 KB
11.1284s	CWnd: 35808 KB
11.1293s	CWnd: 35816 KB
11.1303s	CWnd: 35824 KB
11.1312s	CWnd: 35832 KB
11.1322s	CWnd: 35840 KB
11.1331s	CWnd: 35848 KB
11.1341s	CWnd: 35856 KB
11.135s	CWnd: 35864 KB
11.1359s	CWnd: 35872 KB
11.1369s	CWnd: 35880 KB
11.1378s	CWnd: 35888 KB
11.1388s	CWnd: 35896 KB
11.1397s	CWnd: 35904 KB
11.1407s	CWnd: 35912 KB
11.1416s	CWnd: 35920 KB
11.1426s	CWnd: 35927 KB
11.1435s	CWnd: 35934 KB
11.1444s	CWnd: 35941 KB
11.1454s	CWnd: 35948 KB
11.1463s	CWnd: 35955 KB
11.1473s	CWnd: 35962 KB
11.1482s	CWnd: 35969 KB
11.1492s	CWnd: 35976 KB
11.1501s	CWnd: 35983 KB
11.1511s	CWnd: 35990 KB
11.152s	CWnd: 35997 KB
11.1529s	CWnd: 36004 KB
11.1539s	CWnd: 36011 KB
11.1548s	CWnd: 36018 KB
11.1558s	CWnd: 36025 KB
11.1567s	CWnd: 36032 KB
11.1577s	CWnd: 36039 KB
11.1586s	CWnd: 36046 KB
11.1595s	CWnd: 36053 KB
11.1605s	CWnd: 36060 KB
11.1614s	CWnd: 36067 KB
11.1624s	CWnd: 36074 KB
11.1633s	CWnd: 36081 KB
11.1643s	CWnd: 36088 KB
11.1652s	CWnd: 36095 KB
11.1662s	CWnd: 36102 KB
11.1671s	CWnd: 36109 KB
11.168s	CWnd: 36116 KB
11.169s	CWnd: 36123 KB
11.1699s	CWnd: 36130 KB
11.1709s	CWnd: 36137 KB
11.1718s	CWnd: 36144 KB
11.1728s	CWnd: 36151 KB
11.1737s	CWnd: 36158 KB
11.1747s	CWnd: 36165 KB
11.1756s	CWnd: 36172 KB
11.1765s	CWnd: 36179 KB
11.1775s	CWnd: 36186 KB
11.1784s	CWnd: 36193 KB
11.1794s	CWnd: 36200 KB
11.1803s	CWnd: 36207 KB
11.1813s	CWnd: 36214 KB
11.1822s	CWnd: 36221 KB
11.1831s	CWnd: 36228 KB
11.1841s	CWnd: 36235 KB
11.185s	CWnd: 36242 KB
11.186s	CWnd: 36249 KB
11.1869s	CWnd: 36256 KB
11.1879s	CWnd: 36263 KB
11.1888s	CWnd: 36270 KB
11.1898s	CWnd: 36277 KB
11.1907s	CWnd: 36284 KB
11.1916s	CWnd: 36291 KB
11.1926s	CWnd: 36298 KB
11.1935s	CWnd: 36305 KB
11.1945s	CWnd: 36312 KB
11.1954s	CWnd: 36319 KB
11.1964s	CWnd: 36326 KB
11.1973s	CWnd: 36333 KB
11.1983s	CWnd: 36340 KB
11.1992s	CWnd: 36347 KB
11.2001s	CWnd: 36354 KB
11.2011s	CWnd: 36361 KB
11.202s	CWnd: 36368 KB
11.203s	CWnd: 36375 KB
11.2039s	CWnd: 36382 KB
11.2049s	CWnd: 36389 KB
11.2058s	CWnd: 36396 KB
11.2067s	CWnd: 36403 KB
11.2077s	CWnd: 36410 KB
11.2086s	CWnd: 36417 KB
11.2096s	CWnd: 36424 KB
11.2105s	CWnd: 36431 KB
11.2115s	CWnd: 36438 KB
11.2124s	CWnd: 36445 KB
11.2134s	CWnd: 36452 KB
11.2143s	CWnd: 36459 KB
11.2152s	CWnd: 36466 KB
11.2162s	CWnd: 36473 KB
11.2171s	CWnd: 36480 KB
11.2181s	CWnd: 36487 KB
11.219s	CWnd: 36494 KB
11.22s	CWnd: 36501 KB
11.2209s	CWnd: 36508 KB
11.2219s	CWnd: 36515 KB
11.2228s	CWnd: 36522 KB
11.2237s	CWnd: 36529 KB
11.2247s	CWnd: 36536 KB
11.2256s	CWnd: 36543 KB
11.2266s	CWnd: 36550 KB
11.2275s	CWnd: 36557 KB
11.2285s	CWnd: 36564 KB
11.2294s	CWnd: 36571 KB
11.2303s	CWnd: 36578 KB
11.2313s	CWnd: 36585 KB
11.2322s	CWnd: 36592 KB
11.2332s	CWnd: 36599 KB
11.2341s	CWnd: 36606 KB
11.2351s	CWnd: 36613 KB
11.236s	CWnd: 36620 KB
11.237s	CWnd: 36627 KB
11.2379s	CWnd: 36634 KB
11.2388s	CWnd: 36641 KB
11.2398s	CWnd: 36648 KB
11.2407s	CWnd: 36655 KB
11.2417s	CWnd: 36662 KB
11.2426s	CWnd: 36669 KB
11.2436s	CWnd: 36676 KB
11.2445s	CWnd: 36683 KB
11.2455s	CWnd: 36690 KB
11.2464s	CWnd: 36697 KB
11.2473s	CWnd: 36704 KB
11.2483s	CWnd: 36711 KB
11.2492s	CWnd: 36718 KB
11.2502s	CWnd: 36725 KB
11.2511s	CWnd: 36732 KB
11.2521s	CWnd: 36739 KB
11.253s	CWnd: 36746 KB
11.2539s	CWnd: 36753 KB
11.2549s	CWnd: 36760 KB
11.2558s	CWnd: 36767 KB
11.2568s	CWnd: 36774 KB
11.2577s	CWnd: 36781 KB
11.2587s	CWnd: 36788 KB
11.2596s	CWnd: 36795 KB
11.2606s	CWnd: 36802 KB
11.2615s	CWnd: 36809 KB
11.2624s	CWnd: 36816 KB
11.2634s	CWnd: 36823 KB
11.2643s	CWnd: 36830 KB
11.2653s	CWnd: 36837 KB
11.2662s	CWnd: 36844 KB
11.2672s	CWnd: 36851 KB
11.2681s	CWnd: 36858 KB
11.2691s	CWnd: 36865 KB
11.27s	CWnd: 36872 KB
11.2709s	CWnd: 36879 KB
11.2719s	CWnd: 36886 KB
11.2728s	CWnd: 36893 KB
11.2738s	CWnd: 36900 KB
11.2747s	CWnd: 36907 KB
11.2757s	CWnd: 36914 KB
11.2766s	CWnd: 36921 KB
11.2775s	CWnd: 36928 KB
11.2785s	CWnd: 36935 KB
11.2794s	CWnd: 36942 KB
11.2804s	CWnd: 36949 KB
11.2813s	CWnd: 36956 KB
11.2823s	CWnd: 36963 KB
11.2832s	CWnd: 36970 KB
11.2842s	CWnd: 36977 KB
11.2851s	CWnd: 36984 KB
11.286s	CWnd: 36991 KB
11.287s	CWnd: 36998 KB
11.2879s	CWnd: 37005 KB
11.2889s	CWnd: 37012 KB
11.2898s	CWnd: 37019 KB
11.2908s	CWnd: 37026 KB
11.2917s	CWnd: 37033 KB
11.2927s	CWnd: 37040 KB
11.2936s	CWnd: 37047 KB
11.2945s	CWnd: 37054 KB
11.2955s	CWnd: 37061 KB
11.2964s	CWnd: 37068 KB
11.2974s	CWnd: 37075 KB
11.2983s	CWnd: 37082 KB
11.2993s	CWnd: 37089 KB
11.3002s	CWnd: 37096 KB
11.3011s	CWnd: 37103 KB
11.3021s	CWnd: 37110 KB
11.303s	CWnd: 37117 KB
11.304s	CWnd: 37124 KB
11.3049s	CWnd: 37131 KB
11.3059s	CWnd: 37138 KB
11.3068s	CWnd: 37145 KB
11.3078s	CWnd: 37152 KB
11.3087s	CWnd: 37159 KB
11.3096s	CWnd: 37166 KB
11.3106s	CWnd: 37173 KB
11.3115s	CWnd: 37180 KB
11.3125s	CWnd: 37187 KB
11.3134s	CWnd: 37194 KB
11.3144s	CWnd: 37201 KB
11.3153s	CWnd: 37208 KB
11.3163s	CWnd: 37215 KB
11.3172s	CWnd: 37222 KB
11.3181s	CWnd: 37229 KB
11.3191s	CWnd: 37236 KB
11.32s	CWnd: 37243 KB
11.321s	CWnd: 37250 KB
11.3219s	CWnd: 37257 KB
11.3229s	CWnd: 37264 KB
11.3238s	CWnd: 37271 KB
11.3247s	CWnd: 37278 KB
11.3257s	CWnd: 37285 KB
11.3266s	CWnd: 37292 KB
11.3276s	CWnd: 37299 KB
11.3285s	CWnd: 37306 KB
11.3295s	CWnd: 37313 KB
11.3304s	CWnd: 37320 KB
11.3314s	CWnd: 37327 KB
11.3323s	CWnd: 37334 KB
11.3332s	CWnd: 37341 KB
11.3342s	CWnd: 37348 KB
11.3351s	CWnd: 37355 KB
11.3361s	CWnd: 37362 KB
11.337s	CWnd: 37369 KB
11.338s	CWnd: 37376 KB
11.3389s	CWnd: 37383 KB
11.3399s	CWnd: 37390 KB
11.3408s	CWnd: 37397 KB
11.3417s	CWnd: 37404 KB
11.3427s	CWnd: 37411 KB
11.3436s	CWnd: 37418 KB
11.3446s	CWnd: 37425 KB
11.3455s	CWnd: 37432 KB
11.3465s	CWnd: 37439 KB
11.3474s	CWnd: 37446 KB
11.3483s	CWnd: 37453 KB
11.3493s	CWnd: 37460 KB
11.3502s	CWnd: 37467 KB
11.3512s	CWnd: 37474 KB
11.3521s	CWnd: 37481 KB
11.3531s	CWnd: 37488 KB
11.354s	CWnd: 37495 KB
11.355s	CWnd: 37502 KB
11.3559s	CWnd: 37509 KB
11.3568s	CWnd: 37516 KB
11.3578s	CWnd: 37523 KB
11.3587s	CWnd: 37530 KB
11.3597s	CWnd: 37537 KB
11.3606s	CWnd: 37544 KB
11.3616s	CWnd: 37551 KB
11.3625s	CWnd: 37558 KB
11.3635s	CWnd: 37565 KB
11.3644s	CWnd: 37572 KB
11.3653s	CWnd: 37579 KB
11.3663s	CWnd: 37586 KB
11.3672s	CWnd: 37593 KB
11.3682s	CWnd: 37600 KB
11.3691s	CWnd: 37607 KB
11.3701s	CWnd: 37614 KB
11.371s	CWnd: 37621 KB
11.3719s	CWnd: 37628 KB
11.3729s	CWnd: 37635 KB
11.3738s	CWnd: 37642 KB
11.3748s	CWnd: 37649 KB
11.3757s	CWnd: 37656 KB
11.3767s	CWnd: 37663 KB
11.3776s	CWnd: 37670 KB
11.3786s	CWnd: 37677 KB
11.3795s	CWnd: 37684 KB
11.3804s	CWnd: 37691 KB
11.3814s	CWnd: 37698 KB
11.3823s	CWnd: 37705 KB
11.3833s	CWnd: 37712 KB
11.3842s	CWnd: 37719 KB
11.3852s	CWnd: 37726 KB
11.3861s	CWnd: 37733 KB
11.3871s	CWnd: 37740 KB
11.388s	CWnd: 37747 KB
11.3889s	CWnd: 37754 KB
11.3899s	CWnd: 37761 KB
11.3908s	CWnd: 37768 KB
11.3918s	CWnd: 37775 KB
11.3927s	CWnd: 37782 KB
11.3937s	CWnd: 37789 KB
11.3946s	CWnd: 37796 KB
11.3955s	CWnd: 37803 KB
11.3965s	CWnd: 37810 KB
11.3974s	CWnd: 37817 KB
11.3984s	CWnd: 37824 KB
11.3993s	CWnd: 37831 KB
11.4003s	CWnd: 37838 KB
11.4012s	CWnd: 37845 KB
11.4022s	CWnd: 37852 KB
11.4031s	CWnd: 37859 KB
11.404s	CWnd: 37866 KB
11.405s	CWnd: 37873 KB
11.4059s	CWnd: 37880 KB
11.4069s	CWnd: 37887 KB
11.4078s	CWnd: 37894 KB
11.4088s	CWnd: 37901 KB
11.4097s	CWnd: 37908 KB
11.4107s	CWnd: 37915 KB
11.4116s	CWnd: 37922 KB
11.4125s	CWnd: 37929 KB
11.4135s	CWnd: 37936 KB
11.4144s	CWnd: 37943 KB
11.4154s	CWnd: 37950 KB
11.4163s	CWnd: 37957 KB
11.4173s	CWnd: 37964 KB
11.4182s	CWnd: 37971 KB
11.4191s	CWnd: 37978 KB
11.4201s	CWnd: 37985 KB
11.421s	CWnd: 37992 KB
11.422s	CWnd: 37999 KB
11.4229s	CWnd: 38006 KB
11.4239s	CWnd: 38013 KB
11.4248s	CWnd: 38020 KB
11.4258s	CWnd: 38027 KB
11.4267s	CWnd: 38034 KB
11.4276s	CWnd: 38041 KB
11.4286s	CWnd: 38048 KB
11.4295s	CWnd: 38055 KB
11.4305s	CWnd: 38062 KB
11.4314s	CWnd: 38069 KB
11.4324s	CWnd: 38076 KB
11.4333s	CWnd: 38083 KB
11.4343s	CWnd: 38090 KB
11.4352s	CWnd: 38097 KB
11.4361s	CWnd: 38104 KB
11.4371s	CWnd: 38111 KB
11.438s	CWnd: 38118 KB
11.439s	CWnd: 38125 KB
11.4399s	CWnd: 38132 KB
11.4409s	CWnd: 38139 KB
11.4418s	CWnd: 38146 KB
11.4427s	CWnd: 38153 KB
11.4437s	CWnd: 38160 KB
11.4446s	CWnd: 38167 KB
11.4456s	CWnd: 38174 KB
11.4465s	CWnd: 38181 KB
11.4475s	CWnd: 38188 KB
11.4484s	CWnd: 38195 KB
11.4494s	CWnd: 38202 KB
11.4503s	CWnd: 38209 KB
11.4512s	CWnd: 38216 KB
11.4522s	CWnd: 38223 KB
11.4531s	CWnd: 38230 KB
11.4541s	CWnd: 38237 KB
11.455s	CWnd: 38244 KB
11.456s	CWnd: 38251 KB
11.4569s	CWnd: 38258 KB
11.4579s	CWnd: 38265 KB
11.4588s	CWnd: 38272 KB
11.4597s	CWnd: 38279 KB
11.4607s	CWnd: 38286 KB
11.4616s	CWnd: 38293 KB
11.4626s	CWnd: 38300 KB
11.4635s	CWnd: 38307 KB
11.4645s	CWnd: 38314 KB
11.4654s	CWnd: 38321 KB
11.4663s	CWnd: 38328 KB
11.4673s	CWnd: 38335 KB
11.4682s	CWnd: 38342 KB
11.4692s	CWnd: 38349 KB
11.4701s	CWnd: 38356 KB
11.4711s	CWnd: 38363 KB
11.472s	CWnd: 38370 KB
11.473s	CWnd: 38377 KB
11.4739s	CWnd: 38384 KB
11.4748s	CWnd: 38391 KB
11.4758s	CWnd: 38398 KB
11.4767s	CWnd: 38405 KB
11.4777s	CWnd: 38412 KB
11.4786s	CWnd: 38419 KB
11.4796s	CWnd: 38426 KB
11.4805s	CWnd: 38433 KB
11.4815s	CWnd: 38440 KB
11.4824s	CWnd: 38447 KB
11.4833s	CWnd: 38454 KB
